LABEL,TEXT,URL,EMAIL,PHONE
smishing,Your indusind bank credit card payback point worth XXXX INR expire by today Kindly redeem your point in cash or voucher by click here cardpointsrewards.com,No,No,No
ham,Does uncle timi help in clearing cars,No,No,No
smishing,Ebola is spread through contact with blood  sweat  saliva  urine & semen of an infected person/animal. For more information  email ebolainfo@health.gov.ng,No,Yes,No
spam,last  days of  off on askmegrocery month end sale use flat for  off  extra  mobikwik cashback visit httpwwwaskmegrocerycom min order,No,No,No
smishing,make hep n stylish your kind of fashion with hot picks from people flat  off only on trendin click httpgooglyezqye  buy now  tc apply,No,No,No
ham,Ok i am on the way to railway,No,No,No
spam,rs pe  ka talktime rs  mb g data  val  days rs mein sabhi mob calls  pm  val d extra benefit in  hrs offer valid for today,No,No,No
ham,It's ok i wun b angry. Msg u aft i come home tonight.,No,No,No
smishing,your parcel but find no one at your address.Reschedule a delivery to avoid have the parcel send back http://rmd.me/ kkUNYJOGKE7,Yes,No,No
smishing,Your account have have unusual login activity Please login via the secure link http://162.221.195.155 to avoid account closure,Yes,No,Yes
spam,upto  off  extra  off on rs using coupon code afoff on your favourite lingerie hurry  shop now on zivame mdealcotoduotcnq,No,No,No
spam,Paid Rs XXX to Zomato on Oct XX XXXX 12.1 XX with Ref,No,No,No
spam,Dear ABHIMANYU Your withdrawal request of 209000.0 from your BharatSwipe A c have be initiate and will be settle in your KOTAK MAHINDRA BANK LIMITED A c by the XX Dec,No,No,Yes
smishing,"Effective tips on how to lose weight while sitting in office! For details, click the link: http://l.jazzmobilemag.pk/xATI2cL/cc44",Yes,No,No
ham,Were gonna go get some tacos,No,No,No
ham,"Rose for red,red for blood,blood for heart,heart for u. But u for me....",No,No,No
ham,Aight what time you want me to come up?,No,No,No
smishing,Congratulations! You've won a $500 gift card for Target. Click here: http://XXXX to claim your prize.,Yes,No,No
smishing,Here are some of Nimra Khan latest pictures after her separation in which she is seen all lovely and fresh! Click the link: http://l.jazzmobilemag.pk/K1Ukkaz/4c88,Yes,No,No
spam,go india dont miss a ball thinking about what to eat order now on the app  wwwonelinktobirblu  get  off on all orders code bb,No,No,No
smishing,DIRECT AXIS finance offer X rate up to R900.000 with NO ITC Check.Email on info.axiscash USER mail.com.Call or whatsapp on XXXXXXXXXX,No,No,No
spam,only  today shop  ladies fashion  accessories central  get upto offaddtl  on rsaddtl  cashback on axis bank cardspayback pts till jantnc,No,No,No
smishing,thanks for your recharge spl offer dial  tollfree  answer simple questions  win exciting prizes,No,No,No
spam,hi nitin  last day of flat  off at globus grab your favourite apparel  lowest prices  stay stylish rush now tc,No,No,No
smishing,Follow your favorite EPL club & get first 2days FREE! Text MAN U  CHELSEA  MAN CITY,No,No,No
smishing,This is a gift to express our gratitude for your exceptional payment record. HAPPY 2023! T Mobile POSC9.XYZ/YgSpZZjZoh,No,No,No
spam,flat  off on fresh prewinter and winter stock added in your favorit store the clearance storenear kapsons  opp lc  goniana rd  bathinda ph,No,No,No
spam,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,No,No,No
spam,steal the deal upto  off on winter wear shop on yepme app  get huge discounts limited stock shop now mdealcotmzumdqmzu,No,No,No
spam,Electricity power will be disconnect to night 9:30pm.from electricity officer,No,No,No
smishing,buy  get  free sagar ratna jail road valid only on south indian alacarte cuisine on delivery  dinein call    ltd period offer tc apply,No,No,No
smishing,Hi Susannah on behalf the entire team I want to congratulate you on your success you be finally in You can check confirm here http://qabsit.com/lyd,Yes,No,No
spam,ebay flash sale was for first time users only as our returning customer  use this flat  off code rbebaydec on wwwebayin max disc rsvalid till  dec,No,No,No
smishing,As a registered optin subscriber ur draw 4 Â£100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,No,No,No
ham,on a Tuesday night r u 4 real,No,No,No
smishing,Dear Customer your electricity powar will be disconnect night 9:30 pm your bill be not update please contact electricity office number XXXXXXXXXX thank you,No,No,No
ham,"Call me, i am senthil from hsbc.",No,No,No
smishing,unusual activity on your account To prevent a block be place please visit http://restore onlinelogin.com/boi,Yes,No,No
ham,Crucify is c not s. You should have told me earlier.,No,No,No
spam,Lottery Id APRXXX5498 Get Rs XXXXXX in your XXXX78 A C in X min Submit your detail to receive your Amount app1.cstatic.in/ dRMrG62s,No,No,No
smishing,you have loaded  amount deducted new balance is rsvalid up to  din se band sim pr load rs  pao muft roz min sms mb data,No,No,No
ham,No de.am seeing in online shop so that i asked.,No,No,No
spam,special offer only for you rsstd calls at pm for  days recharge now at your airtel nearest retailer,No,No,No
smishing,Will Be Block Today Due To Incomplete KYC For The Re-Update your PAN CARD Follow The Link -https //cutt.ly/sArSOME,No,No,No
smishing,work in food delivery company and earn upto   salary joining bonus of rs  areas available for all over mumbai address  c wing raj indusance  driving licence  aadhar card  pancard   photo meet romeet,No,No,No
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,No,No,No
smishing,Dear customer your KOTK MHINDRA BANK A c will be close within XX hr 's Please complete your verification Please click on this link http://bit.ly/3jxhD8L,Yes,No,No
smishing,get these samsung mm jack earphones with mic at an exclusive price of rs only click on httpgooglwoitil  use code ebaywk offer ends tomorrow,No,No,No
smishing,WESTPAC ALERT Update the security of your Westpac Live facility immediately or your access will be revoke Visit http://serverga -sydney.com.au/notice MDQyMzEzOTQWNA,Yes,No,No
spam,Your application have be approve by our Underwriters We 'll provide you with an update on the next step within X work day,No,No,No
smishing,RBC Bank Alert: Your online account is temporarily locked due to suspicious actvity. Please login and verify your information. https://si-rbcroyalbank.com/,Yes,No,No
smishing,XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380644,No,No,Yes
smishing,Your Credit card have be recently use in Spain If this be NOT you then call XXXXXXXXXX Phraud Prevention Dept immediately,No,No,No
smishing,ola kovai this week  get flat  off on your  ola rides in coimbatore use code flat  to book  open the ola app httpbitlyolacabstca,No,No,No
spam,HNY22 to XXXXXXX to register T Cs apply http://bit.ly/3pgdlqY,Yes,No,No
spam,Your AnPost Digital Ecosystem Dev code be XXXXXXX,No,No,No
ham,And how's your husband.,No,No,No
smishing,PMD offer comprehensive car insurance from R710 pm with reduce excess SMS YES for quote Free SMS stop optout.FSP41040.SSI Ltd FSP1027.T Cs,No,No,No
smishing,This be an update relate to DND SR No SR0000186LAE raise for your Jio number 701content of report SMS be service/transactional in nature.Hence no action can be take against the reported SMS sender ID Thank you Team Jio,No,No,No
spam,enjoy  cashback on amazon with your sbi card on clothing  shoes  accessories category min trxnrs max cashbackrs validity  jan tc,No,No,No
ham,What r u cooking me for dinner?,No,No,No
smishing,offerget  ln sms for  daysdial offer mai apke bina udas hun cal me  offer for miss call alert dial,No,No,No
smishing,Dad just left you a package. He said he came from Cost co cause they're handing out money to their customers today. Do you wanna try and see if we can do it too? He said we'd have to start here. http://indianelder.business/hBF734,Yes,No,No
spam,specific performance absence of title repayment if suit filed by the appellant for specific performance had been dismissed on the ground that the respondents did not have title  the respondents must repay the amount received by them from the appellant basavantappa v irappa  ca    sc,No,No,No
spam,cinephile offerpayzapp new users get rs cashbackexisitng user rs cashback on tickets booked above rs on bookmyshow appvisit bitlybmspz tc,No,No,No
smishing,FZ LLC be out for delivery Download our App and enjoy our late feature http://armx.page.link/app,Yes,No,No
spam,wwweasemytripin  use promocode  emt  get upto rs off on your airticket  hotels  read easemytrip new article published at httpbitlyeasenews,No,No,No
spam,beat the stains with askmegrocery get  off on detergents category use clean for  off  extra  mobikwik cashback visit httpgooglukfqvm,No,No,No
ham,I.ll get there tomorrow and send it to you,No,No,No
smishing,"Rs 18,846 be Sucessfully Credited in Your Demat Account Check Balance td1.in/Olxnh04",No,No,No
ham,What i mean is do they come chase you out when its over or is it stated you can watch as many movies as you want.,No,No,No
spam,flat  off  brand factory on purchase of  garments from  oct excl preview for payback members  get  extra discount on  oct valid in nagpur tnc,No,No,No
spam,Dear Your electricity Power will be disconnect 10.30 pm because your b Il not update,No,No,No
smishing,Last chance to win Xiaomi Mobile by applying Bank Alfalah Instant Credit Card via Alfa.Avail now by Login Alfa>Cards>Instant Credit CardT&C Apply,No,No,No
smishing,Notification! The free week of Fitness Clues will be over tomorrow! You'll still be receiving daily messages! For more information send INFO to 7805. N100/week,No,No,No
smishing,HALIFAX ALERT A new device be successfully pair onto your account on 07/10 at 17:04 PM if this be not you please visit http://devicemanagerhalifax .com,Yes,No,No
smishing,loot sale grocerys biggest offer pmpm today save big upto  flat   on mobikwik usecode ss minorder free delivery wwwaskmegrocerycom,No,No,No
smishing,make your home summer ready show fqz to get extra  off on home centre furnishings  decorhomeware valid till tomorrowtc to opt out call,No,No,No
spam,worldclass homeopathy for hairskin problemsconsult dr ashimadwarka above icici bankcall dr batras   get  off till th april,No,No,No
ham,Yes I know the cheesy songs from frosty the snowman :),No,No,No
smishing,Dear SBI user your SBI YONO A/ c have be block please update your PAN CARD click here to login your net banking update your PAN No www.onlineyonologin.info,Yes,No,No
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,No,No,No
smishing,"Get loan of up to X lac in just XX min Pay in easy EMI No document require Salary more than Rs 18,000 can apply smsv.in/GZozmvoOjp",No,No,No
ham,at bruce b downs &amp; fletcher now,No,No,No
spam,chrg maincost rs  vol mb balleft main rs gb movie packrecharge with rs and get gb gg data for  days,No,No,No
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",No,No,No
spam,validity of your airtel digitaltv id  will expire in  days you need to recharge immediately with rs and earn rs bonustc,No,No,No
smishing,"Congrats 9703XXXX99 Open Trading A C and get benefit worth Rs 75,596 Click here to open A C http://epx9.com WNHWNKKMYHANWA",Yes,No,No
ham,Ya had just now.onion roast.,No,No,No
ham,Aight do you still want to get money,No,No,No
smishing,P aytm Dear Customer Your Pa ytm Kyc Has Been Expire Please Contact Customer Care No-7679967908 Immediately Your P aytm Account Will Be Blocked Within 24hrs,No,No,Yes
smishing,XXX Prepare for possible declaration of nationwide ECQ start Dec XX XXXX -Jan XX XXXX as IATE preemptive measure to prevent possible increase of Covid19 case during holiday season For your info Pls disseminate to your respective area chapter Thanks po,No,No,No
